student_id,sex,age,famsize,Pstatus,Medu,Fedu,SS1_result_avg,SS2_result_avg,SS3_mock_result,absences,studytime,extra_tutoring,school_support,internet_access,CBT_preparation,health_status,wants_higher_education,wants_trade,CBT_outcome
1494,M,13,GT3,T,Masters,No schooling,69,56,Fail,6,4,no,no,yes,yes,Poor,yes,no,Low
1495,F,17,LE3,T,SSCE,PhD,55,52,Fail,4,4,no,no,yes,yes,Poor,yes,no,High
1496,F,15,GT3,T,Masters,No schooling,61,50,Pass,10,1,no,no,yes,yes,Average,yes,no,High
1497,F,16,GT3,T,Masters,Masters,48,42,Pass,3,2,yes,no,no,yes,Average,no,no,High
1498,F,17,GT3,T,Masters,SSCE,57,67,Fail,5,1,yes,no,no,yes,Average,yes,yes,High
1499,M,14,GT3,A,SSCE,Masters,68,56,Fail,6,2,no,no,yes,no,Good,yes,no,High
1500,F,15,LE3,T,SSCE,SSCE,49,45,Fail,5,3,no,no,yes,yes,Average,yes,yes,High
1501,F,15,GT3,T,SSCE,Bachelor,46,49,Fail,7,2,no,no,no,yes,Very Poor,yes,no,High
1502,F,15,LE3,T,SSCE,No schooling,55,49,Pass,6,4,no,no,no,yes,Very Good,yes,yes,High
1503,M,17,GT3,T,SSCE,SSCE,52,58,Pass,3,3,yes,no,no,no,Average,yes,no,High
1504,M,15,GT3,A,Bachelor,Bachelor,61,68,Pass,8,2,no,yes,yes,no,Very Good,yes,no,High
1505,M,15,LE3,T,Bachelor,SSCE,50,54,Pass,6,3,no,no,no,yes,Very Poor,yes,no,High
1506,M,16,GT3,T,Masters,Masters,72,35,Pass,7,1,no,no,no,yes,Good,yes,no,High
1507,F,14,GT3,T,No schooling,SSCE,42,56,Pass,6,2,no,yes,no,yes,Poor,no,yes,High
1508,F,15,LE3,T,Bachelor,Masters,67,56,Pass,4,2,yes,yes,yes,no,Good,no,yes,High
1509,F,16,GT3,T,Masters,SSCE,47,55,Pass,6,4,no,no,yes,yes,Good,yes,no,Low
1510,F,15,LE3,T,Masters,PhD,37,51,Pass,6,2,no,no,no,yes,Very Good,yes,no,High
1511,F,15,GT3,A,Masters,PhD,57,60,Pass,4,3,yes,no,yes,yes,Average,yes,no,Low
1512,F,15,GT3,T,Bachelor,SSCE,52,58,Pass,3,3,yes,no,yes,yes,Poor,yes,yes,High
1513,F,14,GT3,T,Masters,Masters,43,57,Pass,6,3,no,no,no,yes,Very Good,yes,no,High
1514,M,16,GT3,T,SSCE,Masters,38,62,Fail,2,3,yes,yes,no,yes,Average,yes,yes,High
1515,M,17,GT3,T,Bachelor,SSCE,54,53,Fail,7,2,no,no,no,no,Poor,no,no,High
1516,M,16,GT3,T,No schooling,Bachelor,64,53,Pass,6,3,yes,no,no,yes,Average,yes,no,High
1517,F,16,LE3,T,No schooling,No schooling,60,71,Pass,2,2,no,no,no,yes,Poor,no,no,Low
1518,F,16,GT3,T,SSCE,Masters,55,63,Fail,6,2,yes,no,no,yes,Average,yes,yes,Low
1519,M,14,GT3,T,SSCE,SSCE,59,66,Pass,3,1,yes,no,no,yes,Average,yes,no,Low
1520,F,17,LE3,A,SSCE,No schooling,54,70,Fail,5,2,no,no,no,yes,Average,yes,no,Low
1521,M,16,GT3,T,SSCE,SSCE,40,63,Pass,6,4,no,no,no,no,Average,yes,no,High
1522,F,17,GT3,A,No schooling,Bachelor,40,67,Fail,3,2,yes,no,yes,yes,Average,yes,no,High
1523,M,15,GT3,A,Masters,Masters,52,42,Fail,6,2,yes,no,no,no,Good,no,yes,Low
1524,M,17,LE3,T,No schooling,PhD,53,60,Fail,7,2,no,no,yes,yes,Very Good,yes,no,Low
1525,F,16,LE3,T,Bachelor,SSCE,63,56,Pass,4,1,no,no,no,yes,Poor,yes,no,High
1526,M,16,LE3,T,SSCE,No schooling,62,74,Fail,3,2,no,no,yes,yes,Good,no,no,Low
1527,M,16,GT3,A,Masters,Bachelor,61,67,Fail,9,2,no,no,no,no,Very Good,yes,yes,High
1528,M,15,LE3,T,Masters,Bachelor,52,51,Fail,7,4,yes,no,yes,yes,Good,yes,no,High
1529,F,17,GT3,T,Bachelor,SSCE,41,61,Pass,6,2,no,no,no,yes,Very Good,yes,yes,Low
1530,F,16,LE3,A,Bachelor,SSCE,59,59,Fail,11,2,no,no,yes,yes,Average,yes,no,Low
1531,M,14,GT3,T,No schooling,SSCE,60,62,Pass,1,2,no,yes,no,yes,Good,yes,no,Low
1532,F,14,LE3,T,PhD,SSCE,31,47,Pass,7,2,no,yes,no,yes,Good,yes,yes,Low
1533,F,15,GT3,T,Masters,Bachelor,46,61,Pass,7,4,no,yes,yes,yes,Average,yes,yes,High
1534,M,16,LE3,T,Masters,SSCE,48,55,Pass,4,2,no,yes,yes,no,Good,yes,no,High
1535,M,15,GT3,T,Bachelor,Masters,56,60,Fail,4,2,no,no,no,yes,Average,no,no,High
1536,M,17,LE3,T,SSCE,SSCE,46,50,Fail,2,2,no,no,no,yes,Poor,yes,yes,Low
1537,M,14,GT3,T,Masters,SSCE,54,52,Pass,6,3,no,no,yes,no,Poor,yes,no,High
1538,F,16,GT3,A,SSCE,Masters,52,69,Fail,5,2,no,yes,yes,yes,Good,yes,yes,Low
1539,M,14,LE3,T,Bachelor,Bachelor,53,47,Fail,6,2,no,no,no,yes,Good,yes,no,High
1540,F,16,GT3,A,No schooling,SSCE,47,48,Pass,9,1,yes,no,yes,no,Average,yes,no,Low
1541,F,15,GT3,A,Masters,Bachelor,48,57,Pass,6,4,yes,yes,no,yes,Average,yes,no,High
1542,M,16,LE3,T,SSCE,SSCE,44,50,Pass,6,3,no,no,no,yes,Poor,no,no,High
1543,F,15,GT3,T,SSCE,Masters,58,49,Pass,7,1,no,yes,yes,yes,Average,yes,no,High
1544,M,17,LE3,T,Bachelor,SSCE,60,59,Pass,6,3,yes,yes,no,yes,Very Good,yes,no,High
1545,F,17,GT3,T,Masters,Bachelor,47,42,Pass,8,2,yes,no,no,yes,Very Good,no,no,High
1546,F,16,GT3,T,Bachelor,No schooling,70,47,Pass,2,2,yes,no,no,yes,Good,yes,yes,Low
1547,F,15,LE3,T,SSCE,SSCE,51,78,Fail,5,1,yes,no,no,yes,Very Good,no,no,High
1548,F,16,GT3,T,No schooling,PhD,70,62,Fail,10,3,yes,no,no,yes,Very Good,yes,no,Low
1549,M,15,GT3,A,Masters,Masters,48,50,Pass,3,2,no,yes,no,no,Poor,no,no,Low
1550,F,16,GT3,T,PhD,SSCE,34,62,Pass,6,3,no,no,no,yes,Average,yes,no,High
1551,F,17,GT3,T,Masters,SSCE,59,63,Pass,6,1,no,no,yes,no,Poor,no,no,High
1552,F,17,GT3,T,Bachelor,SSCE,57,67,Pass,7,3,yes,no,yes,yes,Average,yes,no,Low
1553,F,15,GT3,A,Masters,Bachelor,55,56,Pass,3,1,no,no,no,yes,Good,yes,no,High
1554,F,16,LE3,T,SSCE,Bachelor,48,67,Pass,10,2,no,yes,no,yes,Poor,yes,no,High
1555,M,14,GT3,A,Bachelor,Bachelor,54,37,Pass,4,2,yes,no,yes,yes,Very Good,no,no,High
1556,M,16,GT3,T,Bachelor,SSCE,49,47,Pass,5,2,yes,no,no,yes,Average,yes,no,High
1557,F,16,GT3,T,SSCE,Masters,51,59,Pass,1,2,no,yes,no,no,Good,yes,yes,High
1558,M,14,GT3,T,Masters,SSCE,63,61,Fail,4,2,no,yes,yes,yes,Very Poor,no,yes,High
1559,F,14,GT3,T,Bachelor,No schooling,56,48,Pass,4,4,no,yes,yes,yes,Very Poor,yes,no,High
1560,F,15,GT3,T,SSCE,Bachelor,61,60,Pass,6,2,yes,no,yes,yes,Good,yes,yes,High
1561,M,15,GT3,T,SSCE,PhD,52,51,Pass,2,2,no,yes,no,yes,Good,no,no,High
1562,M,14,LE3,T,No schooling,Bachelor,51,55,Fail,5,2,yes,yes,no,yes,Very Good,yes,no,High
1563,F,16,GT3,A,Bachelor,Bachelor,43,68,Fail,5,2,no,no,yes,no,Good,no,no,High
1564,M,16,GT3,T,SSCE,Bachelor,51,67,Pass,5,1,no,yes,no,yes,Poor,yes,no,High
1565,F,15,LE3,A,SSCE,Masters,21,48,Fail,7,3,yes,yes,no,yes,Poor,yes,no,High
1566,M,15,GT3,T,Bachelor,SSCE,49,47,Pass,7,2,yes,no,no,yes,Very Good,yes,no,High
1567,F,17,GT3,T,Bachelor,SSCE,54,53,Fail,6,3,yes,no,yes,no,Poor,no,no,High
1568,M,17,LE3,T,Masters,PhD,60,57,Pass,4,2,yes,yes,no,yes,Good,no,yes,Low
1569,F,15,LE3,T,Bachelor,Masters,52,51,Pass,5,4,yes,yes,yes,yes,Average,yes,no,High
1570,F,15,LE3,T,Masters,SSCE,58,68,Fail,2,2,no,no,yes,yes,Average,yes,no,Low
1571,F,16,GT3,T,Masters,SSCE,33,61,Pass,4,1,no,no,yes,yes,Average,yes,yes,High
1572,M,15,LE3,T,Masters,SSCE,54,62,Fail,9,2,no,no,yes,no,Very Good,no,no,Low
1573,F,15,LE3,T,Bachelor,No schooling,38,45,Pass,6,4,no,no,no,yes,Very Good,yes,no,High
1574,F,16,GT3,T,SSCE,PhD,42,69,Fail,4,3,no,yes,no,no,Very Good,yes,yes,High
1575,M,14,LE3,A,PhD,SSCE,53,29,Pass,8,1,no,yes,no,yes,Average,no,yes,High
1576,M,17,LE3,T,SSCE,Masters,67,66,Pass,5,2,yes,no,yes,yes,Poor,no,yes,High
1577,M,16,LE3,T,SSCE,SSCE,58,67,Fail,8,4,no,yes,no,yes,Very Good,yes,no,Low
1578,F,15,GT3,T,SSCE,SSCE,55,53,Fail,3,1,yes,no,no,no,Poor,no,yes,Low
1579,F,15,GT3,T,No schooling,No schooling,54,70,Fail,3,2,yes,no,yes,yes,Average,no,no,High
1580,F,15,LE3,T,PhD,Bachelor,47,57,Fail,3,3,no,no,yes,yes,Average,no,yes,High
1581,M,14,GT3,T,Bachelor,Bachelor,49,58,Fail,5,4,yes,no,no,no,Average,yes,no,High
1582,M,17,GT3,T,Bachelor,Bachelor,59,61,Pass,8,3,no,no,yes,yes,Average,yes,no,High
1583,F,16,LE3,T,Bachelor,No schooling,41,89,Pass,9,4,yes,yes,no,yes,Very Good,no,no,High
1584,F,16,LE3,T,Bachelor,SSCE,60,71,Pass,7,1,yes,no,no,no,Very Good,yes,no,High
1585,F,16,LE3,T,No schooling,No schooling,51,65,Pass,4,2,no,no,yes,yes,Average,yes,no,Low
1586,M,14,GT3,T,Bachelor,SSCE,63,48,Fail,6,3,yes,yes,no,no,Very Poor,yes,no,High
1587,F,16,GT3,A,Bachelor,Bachelor,64,59,Pass,7,3,yes,no,yes,yes,Good,yes,no,Low
1588,M,15,LE3,T,SSCE,Bachelor,38,49,Fail,2,3,yes,no,yes,yes,Average,yes,yes,Low
1589,M,16,GT3,T,Masters,Bachelor,49,66,Pass,3,4,no,no,yes,yes,Very Good,no,no,High
1590,F,13,LE3,A,SSCE,SSCE,46,59,Fail,2,2,yes,yes,no,yes,Very Poor,yes,yes,High
1591,F,15,GT3,A,SSCE,SSCE,36,46,Pass,4,1,no,no,yes,yes,Poor,yes,no,Low
1592,F,15,GT3,T,SSCE,SSCE,44,58,Pass,5,2,no,yes,no,yes,Good,yes,no,High
1593,M,16,LE3,T,SSCE,No schooling,79,49,Fail,6,3,no,no,yes,no,Good,yes,no,High
1594,M,16,GT3,A,Masters,Masters,61,59,Pass,4,2,no,yes,yes,no,Average,yes,no,Low
1595,F,15,LE3,T,Masters,Bachelor,74,49,Pass,0,3,yes,no,yes,yes,Average,no,no,High
1596,F,15,GT3,A,SSCE,SSCE,63,58,Pass,6,2,no,no,no,yes,Average,yes,no,Low
1597,M,15,LE3,T,Bachelor,SSCE,47,65,Pass,4,1,no,no,no,yes,Average,yes,no,High
1598,M,15,GT3,T,Bachelor,Masters,51,57,Pass,3,2,yes,yes,no,yes,Poor,no,yes,Low
1599,M,16,LE3,T,SSCE,Bachelor,60,54,Fail,5,3,yes,no,yes,no,Very Good,yes,yes,Low
1600,F,15,GT3,T,SSCE,Bachelor,59,60,Pass,6,2,no,no,yes,yes,Very Poor,yes,yes,High
1601,M,13,LE3,A,PhD,SSCE,49,64,Pass,4,3,no,no,no,yes,Average,yes,yes,Low
1602,M,15,GT3,A,Bachelor,SSCE,39,46,Pass,5,2,no,no,yes,yes,Good,yes,no,Low
1603,M,14,LE3,T,PhD,PhD,87,60,Fail,4,2,no,no,yes,yes,Very Poor,yes,no,High
1604,M,14,GT3,T,SSCE,Bachelor,53,71,Fail,4,1,no,no,yes,yes,Very Good,no,yes,Low
1605,M,14,LE3,A,Bachelor,SSCE,51,63,Pass,4,3,yes,no,no,yes,Good,yes,yes,High
1606,F,16,LE3,T,SSCE,Masters,56,58,Pass,1,2,yes,yes,no,yes,Very Poor,yes,no,Low
1607,M,17,GT3,T,SSCE,Bachelor,52,64,Pass,6,4,no,no,yes,yes,Very Good,yes,no,High
1608,F,16,LE3,T,Bachelor,SSCE,56,62,Fail,5,2,yes,no,no,yes,Average,yes,no,High
1609,M,15,LE3,T,SSCE,SSCE,67,65,Fail,4,2,yes,no,no,no,Good,no,no,High
1610,F,16,GT3,T,SSCE,SSCE,53,37,Fail,6,2,no,yes,yes,yes,Very Good,yes,no,High
1611,F,15,GT3,T,SSCE,No schooling,43,42,Pass,5,1,yes,no,yes,yes,Very Good,yes,yes,Low
1612,F,15,LE3,T,No schooling,Bachelor,53,68,Pass,1,2,yes,no,no,yes,Average,yes,no,High
1613,F,14,GT3,A,Bachelor,SSCE,50,42,Pass,3,2,no,yes,no,yes,Poor,no,no,High
1614,M,14,GT3,T,Bachelor,Masters,69,62,Pass,6,3,no,no,yes,no,Average,yes,yes,High
1615,M,15,LE3,T,No schooling,PhD,66,54,Pass,5,2,yes,yes,no,no,Good,yes,no,High
1616,F,16,GT3,T,SSCE,No schooling,56,48,Pass,2,2,no,no,no,no,Very Good,yes,yes,High
1617,F,15,GT3,T,SSCE,SSCE,42,61,Fail,6,1,no,no,no,no,Very Poor,no,no,High
1618,F,15,GT3,T,Bachelor,Masters,42,60,Pass,6,2,yes,yes,yes,no,Very Poor,yes,yes,Low
1619,F,15,LE3,T,No schooling,Bachelor,55,79,Fail,4,2,yes,yes,yes,yes,Good,yes,no,High
1620,F,16,GT3,T,Masters,Bachelor,58,51,Pass,5,4,yes,no,no,yes,Average,yes,no,Low
1621,F,14,LE3,T,No schooling,SSCE,51,72,Fail,2,3,no,no,no,yes,Average,yes,no,Low
1622,M,16,LE3,T,SSCE,SSCE,50,61,Fail,9,3,no,no,yes,no,Poor,yes,no,High
1623,F,14,LE3,T,Masters,Bachelor,49,51,Fail,4,2,no,no,no,yes,Average,yes,no,Low
1624,F,15,GT3,T,Bachelor,PhD,54,65,Fail,2,1,no,no,no,yes,Very Good,no,no,High
1625,M,14,GT3,T,No schooling,SSCE,31,63,Fail,1,2,yes,no,no,no,Very Good,no,no,High
1626,F,15,GT3,T,Masters,Masters,43,58,Pass,5,2,yes,no,yes,yes,Average,no,yes,High
1627,M,16,GT3,T,Bachelor,SSCE,48,60,Pass,2,2,yes,no,no,yes,Very Good,yes,no,High
1628,F,16,LE3,A,Masters,PhD,67,52,Fail,8,2,yes,no,no,no,Average,no,no,High
1629,M,16,LE3,A,Bachelor,Bachelor,46,49,Fail,6,4,no,no,yes,no,Very Good,yes,yes,Low
1630,F,16,LE3,T,Bachelor,SSCE,56,65,Fail,4,4,no,yes,yes,no,Poor,yes,no,Low
1631,F,14,LE3,T,PhD,Bachelor,57,55,Pass,3,2,yes,no,yes,no,Good,yes,no,Low
1632,M,15,GT3,T,SSCE,SSCE,67,57,Pass,8,3,yes,no,no,yes,Average,yes,no,High
1633,F,15,GT3,A,Bachelor,SSCE,67,60,Fail,0,3,yes,no,yes,yes,Poor,yes,no,High
1634,F,17,LE3,T,Bachelor,No schooling,54,60,Fail,4,2,no,no,no,yes,Very Good,yes,no,Low
1635,F,14,LE3,T,No schooling,No schooling,50,43,Pass,2,4,no,no,no,no,Poor,yes,yes,High
1636,M,16,LE3,T,No schooling,SSCE,48,70,Pass,7,2,no,yes,no,yes,Very Good,yes,no,High
1637,M,16,GT3,T,SSCE,Bachelor,52,59,Pass,2,3,yes,no,no,yes,Poor,yes,no,High
1638,M,17,GT3,A,Bachelor,Bachelor,50,55,Pass,4,2,yes,yes,no,yes,Very Poor,no,no,High
1639,F,15,GT3,T,Bachelor,No schooling,60,62,Pass,5,2,yes,yes,yes,yes,Very Good,no,yes,Low
1640,F,16,GT3,T,Bachelor,Masters,59,60,Pass,7,2,no,no,no,yes,Average,no,yes,Low
1641,F,18,GT3,T,No schooling,Bachelor,60,65,Fail,1,4,no,yes,yes,no,Average,no,no,High
1642,F,15,LE3,T,Bachelor,PhD,67,63,Pass,5,1,no,yes,yes,yes,Very Poor,no,no,Low
1643,F,14,LE3,T,Masters,Bachelor,73,65,Pass,6,1,no,no,yes,yes,Average,yes,no,High
1644,F,14,GT3,T,SSCE,SSCE,56,71,Fail,2,2,no,yes,no,yes,Average,no,no,High
1645,M,16,GT3,A,Bachelor,SSCE,65,66,Fail,3,1,yes,yes,yes,yes,Average,yes,no,High
1646,F,14,LE3,T,Masters,Bachelor,51,56,Fail,1,3,yes,no,no,yes,Good,no,no,High
1647,M,15,GT3,T,Masters,No schooling,66,46,Pass,7,3,no,no,no,yes,Good,yes,no,High
1648,F,16,GT3,A,Bachelor,No schooling,65,74,Fail,3,4,yes,yes,yes,no,Very Good,yes,no,Low
1649,F,16,GT3,T,Masters,No schooling,65,55,Pass,6,3,yes,yes,no,no,Good,no,no,Low
1650,F,16,GT3,T,SSCE,SSCE,55,53,Fail,4,4,no,no,no,no,Average,yes,yes,High
1651,M,16,GT3,T,Masters,SSCE,48,40,Fail,4,3,no,yes,yes,yes,Average,yes,no,High
1652,M,17,GT3,A,SSCE,SSCE,41,61,Pass,9,4,no,no,no,no,Average,yes,no,Low
1653,M,15,LE3,T,SSCE,No schooling,54,59,Pass,11,2,yes,no,no,no,Average,yes,no,High
1654,M,15,LE3,A,No schooling,Bachelor,70,42,Pass,8,2,yes,no,yes,no,Average,no,no,High
1655,M,15,LE3,T,Masters,Bachelor,51,62,Fail,7,4,no,no,yes,yes,Good,yes,yes,High
1656,F,16,LE3,T,SSCE,SSCE,62,53,Pass,5,3,no,no,no,yes,Very Good,yes,no,High
1657,F,16,GT3,T,SSCE,No schooling,63,84,Fail,5,4,no,no,no,yes,Good,no,yes,High
1658,M,16,GT3,T,SSCE,No schooling,52,52,Pass,8,1,no,no,no,no,Average,no,yes,High
1659,M,17,LE3,T,Masters,SSCE,68,53,Pass,6,4,no,no,yes,yes,Average,yes,no,Low
1660,M,14,GT3,T,Masters,SSCE,25,49,Fail,5,3,yes,no,no,yes,Good,no,no,Low
1661,F,17,LE3,A,Bachelor,SSCE,42,70,Fail,6,2,yes,no,yes,yes,Good,yes,yes,High
1662,F,17,LE3,T,Bachelor,Bachelor,45,54,Fail,4,1,yes,no,no,no,Good,yes,yes,High
1663,F,16,LE3,T,Bachelor,SSCE,46,50,Pass,5,2,no,yes,no,no,Very Poor,no,no,High
1664,F,17,LE3,T,SSCE,SSCE,58,65,Pass,4,4,yes,no,no,no,Good,no,no,High
1665,F,14,LE3,T,Masters,SSCE,57,44,Pass,3,3,no,yes,yes,no,Good,yes,no,Low
1666,F,15,GT3,T,SSCE,Bachelor,58,64,Pass,5,4,no,yes,no,yes,Very Poor,yes,yes,High
1667,M,15,GT3,T,SSCE,Masters,60,75,Pass,7,2,yes,no,yes,yes,Poor,yes,no,High
1668,F,16,GT3,T,SSCE,Bachelor,45,63,Fail,6,4,no,no,yes,no,Good,no,yes,Low
1669,M,14,LE3,T,Bachelor,Bachelor,42,64,Pass,8,2,no,no,no,no,Average,no,no,Low
1670,F,16,LE3,T,Bachelor,SSCE,58,66,Pass,6,2,no,no,no,yes,Good,yes,no,High
1671,M,17,LE3,A,Bachelor,SSCE,48,75,Pass,6,2,no,yes,no,yes,Poor,yes,no,High
1672,F,16,GT3,A,SSCE,Masters,39,70,Pass,4,4,yes,no,no,yes,Very Poor,yes,yes,High
1673,F,16,LE3,T,Bachelor,No schooling,64,62,Fail,3,2,yes,no,yes,yes,Poor,no,no,High
1674,F,15,GT3,T,SSCE,PhD,68,67,Pass,5,2,yes,no,no,yes,Average,yes,no,High
1675,F,15,GT3,T,SSCE,Bachelor,70,49,Pass,8,1,no,yes,no,yes,Average,yes,no,Low
1676,M,17,GT3,T,No schooling,Bachelor,56,65,Pass,6,2,no,no,yes,no,Very Good,yes,no,High
1677,M,16,GT3,T,Masters,No schooling,61,47,Fail,5,4,no,no,no,yes,Good,yes,no,Low
1678,M,15,LE3,T,SSCE,Bachelor,68,54,Fail,6,2,yes,no,no,yes,Very Good,yes,no,Low
1679,M,15,LE3,T,Bachelor,SSCE,48,27,Fail,9,3,no,yes,no,yes,Very Poor,yes,yes,High
1680,F,13,LE3,T,Bachelor,No schooling,66,62,Pass,9,4,no,no,no,no,Poor,yes,no,High
1681,M,14,GT3,T,Bachelor,SSCE,57,51,Pass,6,2,no,no,yes,yes,Very Poor,no,no,High
1682,F,17,LE3,T,Bachelor,Masters,64,69,Fail,4,3,yes,no,yes,yes,Average,yes,no,High
1683,F,14,LE3,T,SSCE,SSCE,56,61,Fail,5,2,no,no,yes,yes,Average,yes,no,High
1684,F,16,GT3,A,SSCE,SSCE,67,69,Fail,4,4,yes,no,yes,yes,Good,yes,yes,High
1685,M,17,LE3,T,Bachelor,No schooling,57,47,Fail,3,1,yes,no,no,yes,Poor,yes,no,Low
1686,F,14,GT3,T,Bachelor,Bachelor,40,68,Pass,10,3,yes,yes,yes,yes,Poor,yes,no,High
1687,F,16,GT3,T,Masters,Bachelor,69,79,Fail,3,3,yes,no,no,yes,Average,yes,yes,High
1688,F,16,LE3,A,Masters,Bachelor,45,65,Fail,7,2,no,no,yes,yes,Average,no,no,Low
1689,F,16,LE3,T,SSCE,SSCE,67,65,Fail,9,2,yes,yes,no,yes,Good,no,yes,Low
1690,F,18,LE3,T,SSCE,SSCE,54,59,Pass,2,2,no,no,yes,no,Good,no,no,High
1691,M,14,GT3,A,Bachelor,Bachelor,66,52,Pass,7,1,yes,yes,no,no,Poor,yes,no,High
1692,F,17,GT3,T,SSCE,SSCE,66,65,Pass,3,2,yes,yes,yes,yes,Good,no,no,High
1693,M,15,GT3,T,No schooling,Masters,59,42,Pass,8,4,yes,no,yes,yes,Average,no,no,Low
1694,M,16,GT3,T,Masters,Bachelor,60,53,Pass,8,2,yes,no,no,yes,Average,yes,no,High
1695,M,16,GT3,T,SSCE,SSCE,59,40,Fail,4,2,yes,no,no,yes,Very Poor,yes,no,Low
1696,M,15,LE3,T,Masters,SSCE,34,50,Pass,6,1,no,yes,no,no,Good,yes,no,High
1697,M,16,LE3,T,Bachelor,Masters,56,64,Pass,4,1,no,no,no,yes,Very Poor,yes,no,Low
1698,M,14,GT3,T,Masters,SSCE,43,63,Pass,4,2,yes,no,no,no,Average,no,no,Low
1699,F,16,LE3,T,SSCE,SSCE,56,58,Pass,5,4,yes,no,no,no,Very Poor,yes,no,High
1700,F,16,LE3,T,SSCE,Bachelor,43,59,Fail,5,4,yes,no,no,yes,Average,yes,no,Low
1701,F,16,GT3,T,Bachelor,SSCE,43,39,Pass,7,2,no,no,yes,yes,Good,yes,no,Low
1702,M,17,GT3,T,SSCE,Bachelor,71,54,Pass,3,2,no,yes,no,yes,Very Good,yes,yes,High
1703,M,16,GT3,A,SSCE,No schooling,65,51,Fail,3,2,no,no,no,yes,Good,no,no,High
1704,F,16,GT3,T,SSCE,Bachelor,54,51,Fail,2,3,yes,no,no,no,Very Good,yes,no,Low
1705,M,15,LE3,T,SSCE,No schooling,56,63,Pass,3,3,yes,yes,no,yes,Good,yes,no,Low
1706,M,15,GT3,T,SSCE,No schooling,52,49,Fail,3,3,yes,no,yes,yes,Average,yes,no,High
1707,F,17,LE3,T,Masters,Masters,60,51,Fail,4,1,no,no,no,no,Average,no,no,High
1708,M,17,LE3,T,SSCE,Bachelor,48,37,Fail,3,4,yes,no,no,no,Average,yes,no,High
1709,F,15,GT3,T,No schooling,SSCE,64,55,Pass,6,1,no,no,no,yes,Average,no,yes,High
1710,F,16,LE3,T,Bachelor,SSCE,52,47,Fail,6,2,no,yes,no,no,Average,yes,no,High
1711,M,15,GT3,T,PhD,Bachelor,50,58,Pass,7,4,no,yes,yes,yes,Good,yes,no,High
1712,M,17,LE3,T,SSCE,SSCE,55,48,Pass,8,2,yes,no,yes,no,Very Poor,yes,no,High
1713,F,16,GT3,T,SSCE,PhD,49,59,Pass,4,1,no,yes,no,yes,Good,yes,yes,Low
1714,F,17,LE3,T,Bachelor,PhD,58,56,Pass,4,2,yes,yes,yes,no,Poor,yes,no,High
1715,M,15,GT3,T,Masters,Bachelor,49,74,Fail,5,2,no,no,no,yes,Very Poor,yes,no,High
1716,F,15,GT3,T,Masters,SSCE,59,62,Pass,6,1,yes,yes,no,yes,Average,yes,yes,High
1717,M,16,LE3,T,Bachelor,SSCE,67,39,Pass,7,2,yes,no,yes,yes,Average,yes,yes,High
1718,F,16,LE3,T,SSCE,Bachelor,47,45,Pass,10,2,yes,no,yes,yes,Very Poor,yes,yes,Low
1719,F,15,LE3,T,Bachelor,No schooling,53,58,Pass,3,3,no,no,no,yes,Average,yes,no,High
1720,M,15,LE3,T,No schooling,SSCE,59,48,Fail,3,1,yes,no,yes,no,Average,no,yes,Low
1721,M,16,GT3,A,Bachelor,No schooling,50,28,Pass,4,3,yes,no,yes,no,Very Poor,yes,yes,Low
1722,M,16,GT3,T,Bachelor,No schooling,59,71,Fail,2,2,yes,no,no,no,Good,yes,no,High
1723,M,15,LE3,T,PhD,SSCE,60,65,Fail,1,2,yes,no,no,no,Poor,yes,no,Low
1724,M,17,LE3,A,SSCE,SSCE,65,63,Fail,4,2,no,no,no,no,Good,yes,yes,High
1725,F,17,LE3,T,No schooling,Bachelor,48,51,Fail,6,3,yes,no,no,no,Average,yes,yes,High
1726,M,16,GT3,T,Bachelor,SSCE,45,62,Pass,4,3,no,no,no,yes,Average,yes,no,High
1727,F,16,LE3,T,Bachelor,SSCE,51,50,Fail,6,1,no,no,no,no,Very Good,no,yes,High
1728,F,16,GT3,T,Masters,No schooling,45,60,Fail,5,3,no,no,no,yes,Good,no,yes,High
1729,F,15,GT3,T,SSCE,Bachelor,60,48,Fail,3,4,yes,no,no,no,Good,yes,no,High
1730,F,16,LE3,T,SSCE,SSCE,43,73,Fail,5,1,yes,no,no,yes,Poor,yes,no,High
1731,M,13,GT3,T,Bachelor,Bachelor,78,42,Fail,10,3,no,yes,yes,yes,Very Poor,yes,no,High
1732,F,16,GT3,T,SSCE,PhD,67,70,Fail,2,2,no,yes,no,yes,Good,yes,no,High
1733,F,14,GT3,T,Masters,No schooling,55,58,Fail,8,1,yes,no,yes,yes,Average,yes,no,High
1734,M,17,LE3,T,Bachelor,SSCE,63,53,Pass,4,2,no,yes,yes,yes,Very Good,no,no,High
1735,M,15,LE3,T,Masters,SSCE,38,59,Pass,6,4,no,yes,no,no,Average,yes,no,High
1736,F,15,GT3,T,Bachelor,PhD,80,65,Pass,2,2,yes,no,yes,yes,Average,yes,no,High
1737,M,15,GT3,T,Masters,Bachelor,49,71,Pass,4,4,no,yes,yes,yes,Average,yes,no,High
1738,M,15,GT3,T,SSCE,Masters,53,61,Fail,7,3,yes,no,yes,yes,Good,no,no,High
1739,M,17,GT3,T,Masters,SSCE,36,49,Fail,6,1,yes,yes,no,yes,Average,yes,yes,High
1740,M,13,GT3,T,SSCE,PhD,59,58,Fail,3,1,yes,no,no,yes,Very Good,yes,yes,High
